,recency,frequency,monetary,RecenciaCluster,FrequenciaCluster,monetaryCluster,Score,Seguimento
5617,102,1,81.4,1,0,0,1,Inativo
5618,104,1,204.9,1,0,0,1,Inativo
5619,104,1,257.0,1,0,0,1,Inativo
5620,102,1,190.6,1,0,0,1,Inativo
5621,102,1,54.9,1,0,0,1,Inativo
5622,104,1,129.5,1,0,0,1,Inativo
5623,102,1,33.4,1,0,0,1,Inativo
5624,104,1,141.7,1,0,0,1,Inativo
5625,102,1,74.0,1,0,0,1,Inativo
5626,104,1,151.5,1,0,0,1,Inativo
5627,102,1,72.97,1,0,0,1,Inativo
5628,104,1,101.8,1,0,0,1,Inativo
5629,104,1,233.63,1,0,0,1,Inativo
5630,102,1,25.9,1,0,0,1,Inativo
5631,104,1,137.4,1,0,0,1,Inativo
5632,104,1,56.9,1,0,0,1,Inativo
5633,102,1,33.4,1,0,0,1,Inativo
5634,79,1,25.9,1,0,0,1,Inativo
5635,104,1,219.6,1,0,0,1,Inativo
5636,104,1,146.0,1,0,0,1,Inativo
5637,104,1,214.6,1,0,0,1,Inativo
5638,104,1,125.8,1,0,0,1,Inativo
5639,103,1,70.63,1,0,0,1,Inativo
5640,103,1,130.8,1,0,0,1,Inativo
5641,103,1,82.9,1,0,0,1,Inativo
5642,102,1,54.9,1,0,0,1,Inativo
5643,101,1,76.9,1,0,0,1,Inativo
5644,101,1,70.15,1,0,0,1,Inativo
5645,102,1,163.09,1,0,0,1,Inativo
5646,102,1,59.3,1,0,0,1,Inativo
5647,101,1,175.5,1,0,0,1,Inativo
5648,101,1,81.64,1,0,0,1,Inativo
5649,101,1,219.6,1,0,0,1,Inativo
5650,102,1,65.8,1,0,0,1,Inativo
5651,101,1,118.0,1,0,0,1,Inativo
5652,102,1,100.0,1,0,0,1,Inativo
5653,101,1,166.1,1,0,0,1,Inativo
5654,101,1,33.4,1,0,0,1,Inativo
5655,80,1,25.9,1,0,0,1,Inativo
5656,102,1,156.7,1,0,0,1,Inativo
5657,102,1,300.0,1,0,0,1,Inativo
5658,101,1,245.9,1,0,0,1,Inativo
5659,102,1,124.8,1,0,0,1,Inativo
5660,101,1,123.7,1,0,0,1,Inativo
5661,101,1,230.6,1,0,0,1,Inativo
5662,101,1,100.3,1,0,0,1,Inativo
5663,80,1,263.2,1,0,0,1,Inativo
5664,102,1,76.9,1,0,0,1,Inativo
5665,102,1,131.6,1,0,0,1,Inativo
5666,102,1,54.9,1,0,0,1,Inativo
5667,102,1,74.0,1,0,0,1,Inativo
5668,102,1,33.4,1,0,0,1,Inativo
5669,102,1,33.4,1,0,0,1,Inativo
5670,102,1,164.7,1,0,0,1,Inativo
5671,102,1,76.9,1,0,0,1,Inativo
5672,102,1,65.8,1,0,0,1,Inativo
5673,102,1,65.8,1,0,0,1,Inativo
5674,80,1,54.9,1,0,0,1,Inativo
5675,102,1,133.6,1,0,0,1,Inativo
5676,102,1,78.5,1,0,0,1,Inativo
5677,102,1,49.0,1,0,0,1,Inativo
5678,102,1,74.0,1,0,0,1,Inativo
5679,102,1,33.4,1,0,0,1,Inativo
5680,102,1,129.8,1,0,0,1,Inativo
5681,101,1,74.0,1,0,0,1,Inativo
5682,80,1,223.6,1,0,0,1,Inativo
5683,101,1,114.2,1,0,0,1,Inativo
5684,101,1,177.6,1,0,0,1,Inativo
5685,101,1,172.6,1,0,0,1,Inativo
5686,101,1,109.8,1,0,0,1,Inativo
5687,101,1,33.4,1,0,0,1,Inativo
5688,101,1,56.9,1,0,0,1,Inativo
5689,101,1,44.67,1,0,0,1,Inativo
5690,101,1,125.8,1,0,0,1,Inativo
5691,80,1,227.9,1,0,0,1,Inativo
5692,101,1,78.3,1,0,0,1,Inativo
5693,101,1,200.0,1,0,0,1,Inativo
5694,101,1,54.9,1,0,0,1,Inativo
5695,101,1,49.0,1,0,0,1,Inativo
5696,101,1,54.9,1,0,0,1,Inativo
5697,101,1,65.02,1,0,0,1,Inativo
5698,101,1,139.66,1,0,0,1,Inativo
5699,101,1,127.7,1,0,0,1,Inativo
5700,101,1,74.4,1,0,0,1,Inativo
5701,101,1,218.5,1,0,0,1,Inativo
5702,80,1,275.0,1,0,0,1,Inativo
5703,101,1,177.6,1,0,0,1,Inativo
5704,101,1,33.4,1,0,0,1,Inativo
5705,101,1,135.7,1,0,0,1,Inativo
5706,101,1,189.0,1,0,0,1,Inativo
5707,100,1,73.95,1,0,0,1,Inativo
5708,100,1,133.7,1,0,0,1,Inativo
5709,100,1,49.9,1,0,0,1,Inativo
5710,101,1,300.0,1,0,0,1,Inativo
5711,100,1,276.5,1,0,0,1,Inativo
5712,80,1,195.9,1,0,0,1,Inativo
5713,100,1,200.4,1,0,0,1,Inativo
5714,100,1,94.8,1,0,0,1,Inativo
5715,101,1,220.1,1,0,0,1,Inativo
5716,100,1,72.4,1,0,0,1,Inativo
5717,101,1,178.64,1,0,0,1,Inativo
5718,100,1,86.9,1,0,0,1,Inativo
5719,101,1,33.4,1,0,0,1,Inativo
5720,101,1,99.5,1,0,0,1,Inativo
5721,100,1,149.22,1,0,0,1,Inativo
5722,101,1,49.0,1,0,0,1,Inativo
5723,100,1,220.7,1,0,0,1,Inativo
5724,101,1,54.9,1,0,0,1,Inativo
5725,100,1,131.8,1,0,0,1,Inativo
5726,100,1,238.5,1,0,0,1,Inativo
5727,100,1,207.5,1,0,0,1,Inativo
5728,101,1,76.9,1,0,0,1,Inativo
5729,100,1,139.0,1,0,0,1,Inativo
5730,101,1,65.8,1,0,0,1,Inativo
5731,100,1,292.0,1,0,0,1,Inativo
5732,100,1,139.0,1,0,0,1,Inativo
5733,101,1,121.5,1,0,0,1,Inativo
5734,100,1,76.9,1,0,0,1,Inativo
5735,100,1,163.8,1,0,0,1,Inativo
5736,100,1,220.7,1,0,0,1,Inativo
5737,100,1,86.9,1,0,0,1,Inativo
5738,100,1,133.7,1,0,0,1,Inativo
5739,100,1,199.8,1,0,0,1,Inativo
5740,100,1,54.9,1,0,0,1,Inativo
5741,100,1,242.0,1,0,0,1,Inativo
5742,80,1,257.0,1,0,0,1,Inativo
5743,100,1,161.7,1,0,0,1,Inativo
5744,100,1,150.0,1,0,0,1,Inativo
5745,100,1,48.0,1,0,0,1,Inativo
5746,100,1,11.7,1,0,0,1,Inativo
5747,99,1,139.6,1,0,0,1,Inativo
5748,99,1,86.9,1,0,0,1,Inativo
5749,99,1,154.4,1,0,0,1,Inativo
5750,99,1,236.3,1,0,0,1,Inativo
5751,80,1,239.7,1,0,0,1,Inativo
5752,99,1,65.8,1,0,0,1,Inativo
5753,99,1,296.5,1,0,0,1,Inativo
5754,100,1,65.8,1,0,0,1,Inativo
5755,100,1,76.9,1,0,0,1,Inativo
5756,100,1,102.8,1,0,0,1,Inativo
5757,100,1,76.9,1,0,0,1,Inativo
5758,100,1,98.7,1,0,0,1,Inativo
5759,100,1,79.3,1,0,0,1,Inativo
5760,100,1,131.8,1,0,0,1,Inativo
5761,100,1,120.7,1,0,0,1,Inativo
5762,100,1,25.9,1,0,0,1,Inativo
5763,100,1,25.9,1,0,0,1,Inativo
5764,100,1,296.5,1,0,0,1,Inativo
5765,100,1,133.6,1,0,0,1,Inativo
5766,100,1,187.5,1,0,0,1,Inativo
5767,100,1,49.9,1,0,0,1,Inativo
5768,100,1,76.9,1,0,0,1,Inativo
5769,100,1,76.9,1,0,0,1,Inativo
5770,100,1,236.9,1,0,0,1,Inativo
5771,79,1,25.9,1,0,0,1,Inativo
5772,100,1,86.9,1,0,0,1,Inativo
5773,100,1,73.8,1,0,0,1,Inativo
5774,98,1,139.0,1,0,0,1,Inativo
5775,99,1,78.0,1,0,0,1,Inativo
5776,98,1,104.8,1,0,0,1,Inativo
5777,99,1,189.0,1,0,0,1,Inativo
5778,98,1,139.0,1,0,0,1,Inativo
5779,98,1,109.8,1,0,0,1,Inativo
5780,78,1,188.5,1,0,0,1,Inativo
5781,99,1,139.0,1,0,0,1,Inativo
5782,98,1,258.9,1,0,0,1,Inativo
5783,99,1,250.7,1,0,0,1,Inativo
5784,98,1,159.7,1,0,0,1,Inativo
5785,99,1,257.0,1,0,0,1,Inativo
5786,99,1,76.9,1,0,0,1,Inativo
5787,98,1,125.8,1,0,0,1,Inativo
5788,99,1,50.0,1,0,0,1,Inativo
5789,79,1,96.2,1,0,0,1,Inativo
5790,98,1,109.8,1,0,0,1,Inativo
5791,98,1,76.9,1,0,0,1,Inativo
5792,99,1,96.4,1,0,0,1,Inativo
5793,98,1,149.7,1,0,0,1,Inativo
5794,98,1,80.8,1,0,0,1,Inativo
5795,99,1,168.0,1,0,0,1,Inativo
5796,99,1,54.9,1,0,0,1,Inativo
5797,98,1,76.9,1,0,0,1,Inativo
5798,99,1,109.8,1,0,0,1,Inativo
5799,78,1,140.7,1,0,0,1,Inativo
5800,98,1,50.0,1,0,0,1,Inativo
5801,98,1,253.5,1,0,0,1,Inativo
5802,99,1,48.0,1,0,0,1,Inativo
5803,98,1,106.7,1,0,0,1,Inativo
5804,98,1,302.6,1,0,0,1,Inativo
5805,99,1,33.4,1,0,0,1,Inativo
5806,98,1,86.9,1,0,0,1,Inativo
5807,98,1,43.92,1,0,0,1,Inativo
5808,98,1,126.64,1,0,0,1,Inativo
5809,99,1,39.0,1,0,0,1,Inativo
5810,79,1,121.8,1,0,0,1,Inativo
5811,98,1,236.3,1,0,0,1,Inativo
5812,98,1,56.9,1,0,0,1,Inativo
5813,99,1,181.7,1,0,0,1,Inativo
5814,98,1,65.8,1,0,0,1,Inativo
5815,99,1,54.9,1,0,0,1,Inativo
5816,98,1,65.8,1,0,0,1,Inativo
5817,99,1,215.6,1,0,0,1,Inativo
5818,99,1,236.3,1,0,0,1,Inativo
5819,98,1,33.4,1,0,0,1,Inativo
5820,99,1,25.9,1,0,0,1,Inativo
5821,78,1,25.9,1,0,0,1,Inativo
5822,98,1,54.9,1,0,0,1,Inativo
5823,99,1,125.8,1,0,0,1,Inativo
5824,98,1,65.8,1,0,0,1,Inativo
5825,98,1,163.9,1,0,0,1,Inativo
5826,99,1,125.8,1,0,0,1,Inativo
5827,98,1,139.0,1,0,0,1,Inativo
5828,98,1,25.9,1,0,0,1,Inativo
5829,99,1,76.9,1,0,0,1,Inativo
5830,98,1,54.9,1,0,0,1,Inativo
5831,79,1,96.9,1,0,0,1,Inativo
5832,99,1,65.8,1,0,0,1,Inativo
5833,98,1,54.9,1,0,0,1,Inativo
5834,98,1,25.9,1,0,0,1,Inativo
5835,99,1,139.0,1,0,0,1,Inativo
5836,98,1,54.9,1,0,0,1,Inativo
5837,98,1,139.0,1,0,0,1,Inativo
5838,99,1,221.6,1,0,0,1,Inativo
5839,98,1,54.9,1,0,0,1,Inativo
5840,99,1,188.5,1,0,0,1,Inativo
5841,98,1,54.9,1,0,0,1,Inativo
5842,78,1,25.9,1,0,0,1,Inativo
5843,98,1,168.0,1,0,0,1,Inativo
5844,99,1,54.9,1,0,0,1,Inativo
5845,98,1,54.9,1,0,0,1,Inativo
5846,98,1,54.9,1,0,0,1,Inativo
5847,99,1,216.5,1,0,0,1,Inativo
5848,99,1,154.7,1,0,0,1,Inativo
5849,99,1,76.9,1,0,0,1,Inativo
5850,99,1,189.0,1,0,0,1,Inativo
5851,98,1,189.0,1,0,0,1,Inativo
5852,96,1,56.9,1,0,0,1,Inativo
5853,79,1,56.9,1,0,0,1,Inativo
5854,96,1,111.8,1,0,0,1,Inativo
5855,96,1,54.9,1,0,0,1,Inativo
5856,96,1,33.4,1,0,0,1,Inativo
5857,96,1,146.0,1,0,0,1,Inativo
5858,96,1,54.9,1,0,0,1,Inativo
5859,96,1,189.0,1,0,0,1,Inativo
5860,96,1,90.0,1,0,0,1,Inativo
5861,96,1,67.4,1,0,0,1,Inativo
5862,96,1,164.7,1,0,0,1,Inativo
5863,78,1,25.9,1,0,0,1,Inativo
5864,96,1,54.9,1,0,0,1,Inativo
5865,96,1,65.8,1,0,0,1,Inativo
5866,96,1,164.7,1,0,0,1,Inativo
5867,96,1,265.68,1,0,0,1,Inativo
5868,96,1,56.9,1,0,0,1,Inativo
5869,95,1,76.9,1,0,0,1,Inativo
5870,95,1,88.6,1,0,0,1,Inativo
5871,95,1,139.0,1,0,0,1,Inativo
5872,79,1,25.9,1,0,0,1,Inativo
5873,95,1,131.8,1,0,0,1,Inativo
5874,95,1,111.8,1,0,0,1,Inativo
5875,95,1,65.8,1,0,0,1,Inativo
5876,95,1,194.9,1,0,0,1,Inativo
5877,95,1,189.0,1,0,0,1,Inativo
5878,95,1,220.7,1,0,0,1,Inativo
5879,95,1,65.8,1,0,0,1,Inativo
5880,95,1,221.9,1,0,0,1,Inativo
5881,95,1,189.0,1,0,0,1,Inativo
5882,95,1,33.4,1,0,0,1,Inativo
5883,78,1,99.3,1,0,0,1,Inativo
5884,95,1,129.8,1,0,0,1,Inativo
5885,95,1,120.36,1,0,0,1,Inativo
5886,95,1,65.8,1,0,0,1,Inativo
5887,95,1,149.7,1,0,0,1,Inativo
5888,95,1,70.5,1,0,0,1,Inativo
5889,95,1,257.0,1,0,0,1,Inativo
5890,98,1,234.8,1,0,0,1,Inativo
5891,98,1,33.4,1,0,0,1,Inativo
5892,98,1,193.76,1,0,0,1,Inativo
5893,79,1,96.9,1,0,0,1,Inativo
5894,98,1,98.6,1,0,0,1,Inativo
5895,98,1,49.8,1,0,0,1,Inativo
5896,97,1,139.0,1,0,0,1,Inativo
5897,97,1,54.9,1,0,0,1,Inativo
5898,97,1,74.0,1,0,0,1,Inativo
5899,97,1,54.9,1,0,0,1,Inativo
5900,97,1,249.0,1,0,0,1,Inativo
5901,97,1,149.7,1,0,0,1,Inativo
5902,97,1,46.77,1,0,0,1,Inativo
5903,79,1,56.9,1,0,0,1,Inativo
5904,97,1,54.9,1,0,0,1,Inativo
5905,97,1,139.0,1,0,0,1,Inativo
5906,97,1,131.6,1,0,0,1,Inativo
5907,97,1,49.8,1,0,0,1,Inativo
5908,97,1,270.8,1,0,0,1,Inativo
5909,97,1,54.9,1,0,0,1,Inativo
5910,97,1,189.0,1,0,0,1,Inativo
5911,97,1,109.8,1,0,0,1,Inativo
5912,97,1,69.7,1,0,0,1,Inativo
5913,78,1,25.9,1,0,0,1,Inativo
5914,97,1,54.9,1,0,0,1,Inativo
5915,97,1,182.81,1,0,0,1,Inativo
5916,97,1,168.0,1,0,0,1,Inativo
5917,97,1,59.0,1,0,0,1,Inativo
5918,97,1,189.0,1,0,0,1,Inativo
5919,97,1,133.6,1,0,0,1,Inativo
5920,97,1,54.9,1,0,0,1,Inativo
5921,97,1,65.8,1,0,0,1,Inativo
5922,97,1,86.9,1,0,0,1,Inativo
5923,79,1,257.0,1,0,0,1,Inativo
5924,97,1,66.6,1,0,0,1,Inativo
5925,96,1,164.7,1,0,0,1,Inativo
5926,96,1,198.1,1,0,0,1,Inativo
5927,96,1,193.9,1,0,0,1,Inativo
5928,96,1,33.7,1,0,0,1,Inativo
5929,96,1,257.0,1,0,0,1,Inativo
5930,96,1,58.8,1,0,0,1,Inativo
5931,96,1,200.9,1,0,0,1,Inativo
5932,96,1,181.7,1,0,0,1,Inativo
5933,94,1,139.0,1,0,0,1,Inativo
5934,79,1,56.9,1,0,0,1,Inativo
5935,94,1,216.9,1,0,0,1,Inativo
5936,94,1,76.9,1,0,0,1,Inativo
5937,94,1,65.8,1,0,0,1,Inativo
5938,94,1,103.9,1,0,0,1,Inativo
5939,94,1,49.9,1,0,0,1,Inativo
5940,94,1,243.9,1,0,0,1,Inativo
5941,94,1,54.9,1,0,0,1,Inativo
5942,94,1,76.9,1,0,0,1,Inativo
5943,94,1,23.4,1,0,0,1,Inativo
5944,94,1,104.8,1,0,0,1,Inativo
5945,94,1,56.9,1,0,0,1,Inativo
5946,94,1,208.7,1,0,0,1,Inativo
5947,94,1,225.6,1,0,0,1,Inativo
5948,94,1,109.8,1,0,0,1,Inativo
5949,94,1,257.0,1,0,0,1,Inativo
5950,94,1,56.9,1,0,0,1,Inativo
5951,94,1,161.8,1,0,0,1,Inativo
5952,79,1,245.6,1,0,0,1,Inativo
5953,94,1,109.8,1,0,0,1,Inativo
5954,94,1,46.9,1,0,0,1,Inativo
5955,94,1,146.0,1,0,0,1,Inativo
5956,94,1,109.8,1,0,0,1,Inativo
5957,94,1,220.7,1,0,0,1,Inativo
5958,94,1,58.8,1,0,0,1,Inativo
5959,94,1,86.9,1,0,0,1,Inativo
5960,95,1,195.8,1,0,0,1,Inativo
5961,95,1,114.9,1,0,0,1,Inativo
5962,79,1,199.53,1,0,0,1,Inativo
5963,95,1,245.9,1,0,0,1,Inativo
5964,95,1,189.0,1,0,0,1,Inativo
5965,95,1,56.9,1,0,0,1,Inativo
5966,95,1,139.0,1,0,0,1,Inativo
5967,95,1,223.9,1,0,0,1,Inativo
5968,94,1,109.8,1,0,0,1,Inativo
5969,94,1,231.9,1,0,0,1,Inativo
5970,95,1,223.9,1,0,0,1,Inativo
5971,95,1,195.8,1,0,0,1,Inativo
5972,95,1,221.6,1,0,0,1,Inativo
5973,79,1,96.9,1,0,0,1,Inativo
5974,95,1,49.9,1,0,0,1,Inativo
5975,95,1,93.9,1,0,0,1,Inativo
5976,95,1,146.6,1,0,0,1,Inativo
5977,93,1,125.8,1,0,0,1,Inativo
5978,93,1,25.9,1,0,0,1,Inativo
5979,93,1,76.9,1,0,0,1,Inativo
5980,93,1,88.3,1,0,0,1,Inativo
5981,93,1,140.43,1,0,0,1,Inativo
5982,78,1,140.7,1,0,0,1,Inativo
5983,95,1,56.9,1,0,0,1,Inativo
5984,95,1,139.0,1,0,0,1,Inativo
5985,95,1,76.9,1,0,0,1,Inativo
5986,95,1,76.9,1,0,0,1,Inativo
5987,95,1,257.0,1,0,0,1,Inativo
5988,95,1,66.6,1,0,0,1,Inativo
5989,95,1,76.9,1,0,0,1,Inativo
5990,95,1,167.7,1,0,0,1,Inativo
5991,95,1,195.8,1,0,0,1,Inativo
5992,94,1,219.6,1,0,0,1,Inativo
5993,95,1,131.6,1,0,0,1,Inativo
5994,94,1,162.7,1,0,0,1,Inativo
5995,94,1,76.9,1,0,0,1,Inativo
5996,94,1,271.4,1,0,0,1,Inativo
5997,94,1,220.7,1,0,0,1,Inativo
5998,94,1,54.9,1,0,0,1,Inativo
5999,94,1,66.8,1,0,0,1,Inativo
6000,94,1,267.61,1,0,0,1,Inativo
6001,94,1,260.7,1,0,0,1,Inativo
6002,94,1,141.7,1,0,0,1,Inativo
6003,78,1,186.3,1,0,0,1,Inativo
6004,94,1,72.8,1,0,0,1,Inativo
6005,94,1,76.9,1,0,0,1,Inativo
6006,94,1,139.0,1,0,0,1,Inativo
6007,94,1,139.0,1,0,0,1,Inativo
6008,93,1,92.5,1,0,0,1,Inativo
6009,93,1,274.5,1,0,0,1,Inativo
6010,93,1,169.0,1,0,0,1,Inativo
6011,93,1,220.7,1,0,0,1,Inativo
6012,93,1,220.7,1,0,0,1,Inativo
6013,93,1,189.0,1,0,0,1,Inativo
6014,93,1,65.8,1,0,0,1,Inativo
6015,93,1,23.4,1,0,0,1,Inativo
6016,93,1,220.7,1,0,0,1,Inativo
6017,93,1,103.6,1,0,0,1,Inativo
6018,93,1,132.7,1,0,0,1,Inativo
6019,78,1,56.9,1,0,0,1,Inativo
6020,93,1,54.9,1,0,0,1,Inativo
6021,92,1,76.9,1,0,0,1,Inativo
6022,93,1,200.2,1,0,0,1,Inativo
6023,92,1,189.0,1,0,0,1,Inativo
6024,92,1,11.7,1,0,0,1,Inativo
6025,93,1,220.8,1,0,0,1,Inativo
6026,92,1,165.96,1,0,0,1,Inativo
6027,93,1,54.9,1,0,0,1,Inativo
6028,92,1,74.0,1,0,0,1,Inativo
6029,92,1,54.9,1,0,0,1,Inativo
6030,93,1,226.4,1,0,0,1,Inativo
6031,92,1,209.2,1,0,0,1,Inativo
6032,92,1,65.8,1,0,0,1,Inativo
6033,92,1,65.8,1,0,0,1,Inativo
6034,92,1,43.9,1,0,0,1,Inativo
6035,92,1,49.0,1,0,0,1,Inativo
6036,92,1,11.7,1,0,0,1,Inativo
6037,92,1,249.2,1,0,0,1,Inativo
6038,78,1,99.21,1,0,0,1,Inativo
6039,92,1,76.9,1,0,0,1,Inativo
6040,92,1,220.5,1,0,0,1,Inativo
6041,92,1,44.91,1,0,0,1,Inativo
6042,92,1,54.9,1,0,0,1,Inativo
6043,92,1,54.9,1,0,0,1,Inativo
6044,92,1,56.9,1,0,0,1,Inativo
6045,92,1,139.0,1,0,0,1,Inativo
6046,92,1,131.6,1,0,0,1,Inativo
6047,92,1,76.9,1,0,0,1,Inativo
6048,92,1,219.6,1,0,0,1,Inativo
6049,79,1,221.7,1,0,0,1,Inativo
6050,92,1,76.9,1,0,0,1,Inativo
6051,92,1,109.8,1,0,0,1,Inativo
6052,93,1,54.9,1,0,0,1,Inativo
6053,93,1,56.9,1,0,0,1,Inativo
6054,93,1,219.6,1,0,0,1,Inativo
6055,93,1,11.7,1,0,0,1,Inativo
6056,93,1,54.9,1,0,0,1,Inativo
6057,93,1,74.0,1,0,0,1,Inativo
6058,93,1,121.7,1,0,0,1,Inativo
6059,93,1,257.0,1,0,0,1,Inativo
6060,93,1,25.9,1,0,0,1,Inativo
6061,93,1,76.9,1,0,0,1,Inativo
6062,93,1,133.8,1,0,0,1,Inativo
6063,93,1,164.7,1,0,0,1,Inativo
6064,93,1,201.28,1,0,0,1,Inativo
6065,93,1,220.7,1,0,0,1,Inativo
6066,79,1,25.9,1,0,0,1,Inativo
6067,78,1,96.9,1,0,0,1,Inativo
6068,79,1,78.9,1,0,0,1,Inativo
6069,79,1,186.8,1,0,0,1,Inativo
6070,79,1,220.3,1,0,0,1,Inativo
6071,78,1,56.9,1,0,0,1,Inativo
6072,79,1,238.5,1,0,0,1,Inativo
6073,78,1,211.9,1,0,0,1,Inativo
6074,79,1,196.6,1,0,0,1,Inativo
6075,79,1,56.9,1,0,0,1,Inativo
6076,79,1,78.9,1,0,0,1,Inativo
6077,78,1,170.7,1,0,0,1,Inativo
6078,79,1,93.8,1,0,0,1,Inativo
6079,79,1,74.2,1,0,0,1,Inativo
6080,78,1,56.9,1,0,0,1,Inativo
6081,78,1,275.0,1,0,0,1,Inativo
6082,79,1,131.1,1,0,0,1,Inativo
6083,78,1,82.85,1,0,0,1,Inativo
6084,78,1,56.9,1,0,0,1,Inativo
6085,78,1,12.9,1,0,0,1,Inativo
6086,78,1,25.9,1,0,0,1,Inativo
6087,78,1,246.8,1,0,0,1,Inativo
6088,78,1,263.2,1,0,0,1,Inativo
6089,78,1,116.36,1,0,0,1,Inativo
6090,78,1,189.0,1,0,0,1,Inativo
6091,78,1,132.8,1,0,0,1,Inativo
6092,78,1,137.2,1,0,0,1,Inativo
6093,78,1,109.0,1,0,0,1,Inativo
6094,78,1,103.8,1,0,0,1,Inativo
6095,78,1,76.2,1,0,0,1,Inativo
6096,78,1,189.0,1,0,0,1,Inativo
6097,78,1,56.9,1,0,0,1,Inativo
6098,78,1,186.84,1,0,0,1,Inativo
6099,78,1,96.2,1,0,0,1,Inativo
6100,78,1,189.0,1,0,0,1,Inativo
6101,78,1,182.58,1,0,0,1,Inativo
6102,78,1,12.9,1,0,0,1,Inativo
6103,78,1,36.9,1,0,0,1,Inativo
6104,78,1,221.7,1,0,0,1,Inativo
6105,78,1,56.9,1,0,0,1,Inativo
6106,78,1,12.9,1,0,0,1,Inativo
6107,78,1,56.9,1,0,0,1,Inativo
6108,78,1,113.8,1,0,0,1,Inativo
6109,78,1,230.8,1,0,0,1,Inativo
6110,78,1,204.8,1,0,0,1,Inativo
6111,78,1,51.8,1,0,0,1,Inativo
6112,77,1,189.0,1,0,0,1,Inativo
6113,78,1,121.8,1,0,0,1,Inativo
6114,77,1,199.36,1,0,0,1,Inativo
6115,77,1,217.9,1,0,0,1,Inativo
6116,77,1,12.9,1,0,0,1,Inativo
6117,76,1,200.0,1,0,0,1,Inativo
6118,76,1,94.47,1,0,0,1,Inativo
6119,77,1,51.8,1,0,0,1,Inativo
6120,76,1,25.9,1,0,0,1,Inativo
6121,76,1,12.9,1,0,0,1,Inativo
6122,77,1,154.7,1,0,0,1,Inativo
6123,76,1,25.9,1,0,0,1,Inativo
6124,76,1,162.0,1,0,0,1,Inativo
6125,77,1,58.9,1,0,0,1,Inativo
6126,76,1,275.0,1,0,0,1,Inativo
6127,76,1,78.22,1,0,0,1,Inativo
6128,76,1,157.0,1,0,0,1,Inativo
6129,76,1,183.46,1,0,0,1,Inativo
6130,76,1,230.7,1,0,0,1,Inativo
6131,76,1,208.6,1,0,0,1,Inativo
6132,76,1,58.9,1,0,0,1,Inativo
6133,77,1,56.9,1,0,0,1,Inativo
6134,76,1,182.08,1,0,0,1,Inativo
6135,76,1,56.9,1,0,0,1,Inativo
6136,77,1,56.9,1,0,0,1,Inativo
6137,76,1,12.9,1,0,0,1,Inativo
6138,76,1,56.9,1,0,0,1,Inativo
6139,77,1,207.0,1,0,0,1,Inativo
6140,76,1,182.08,1,0,0,1,Inativo
6141,76,1,56.9,1,0,0,1,Inativo
6142,76,1,36.9,1,0,0,1,Inativo
6143,77,1,239.7,1,0,0,1,Inativo
6144,75,1,212.3,1,0,0,1,Inativo
6145,77,1,144.9,1,0,0,1,Inativo
6146,75,1,12.9,1,0,0,1,Inativo
6147,75,1,275.0,1,0,0,1,Inativo
6148,75,1,12.9,1,0,0,1,Inativo
6149,77,1,239.6,1,0,0,1,Inativo
6150,75,1,199.6,1,0,0,1,Inativo
6151,77,1,96.9,1,0,0,1,Inativo
6152,75,1,25.9,1,0,0,1,Inativo
6153,75,1,183.68,1,0,0,1,Inativo
6154,75,1,25.9,1,0,0,1,Inativo
6155,77,1,203.6,1,0,0,1,Inativo
6156,75,1,187.0,1,0,0,1,Inativo
6157,77,1,191.9,1,0,0,1,Inativo
6158,75,1,25.9,1,0,0,1,Inativo
6159,75,1,182.08,1,0,0,1,Inativo
6160,77,1,58.9,1,0,0,1,Inativo
6161,75,1,49.9,1,0,0,1,Inativo
6162,75,1,56.9,1,0,0,1,Inativo
6163,77,1,96.9,1,0,0,1,Inativo
6164,77,1,12.9,1,0,0,1,Inativo
6165,77,1,43.9,1,0,0,1,Inativo
6166,75,1,182.08,1,0,0,1,Inativo
6167,77,1,25.9,1,0,0,1,Inativo
6168,75,1,191.9,1,0,0,1,Inativo
6169,77,1,257.0,1,0,0,1,Inativo
6170,77,1,38.9,1,0,0,1,Inativo
6171,77,1,65.8,1,0,0,1,Inativo
6172,77,1,96.2,1,0,0,1,Inativo
6173,77,1,239.9,1,0,0,1,Inativo
6174,77,1,200.93,1,0,0,1,Inativo
6175,77,1,249.6,1,0,0,1,Inativo
6176,77,1,182.08,1,0,0,1,Inativo
6177,75,1,189.0,1,0,0,1,Inativo
6178,74,1,275.0,1,0,0,1,Inativo
6179,74,1,138.16,1,0,0,1,Inativo
6180,75,1,56.9,1,0,0,1,Inativo
6181,74,1,56.9,1,0,0,1,Inativo
6182,75,1,83.8,1,0,0,1,Inativo
6183,74,1,182.08,1,0,0,1,Inativo
6184,74,1,189.51,1,0,0,1,Inativo
6185,74,1,56.9,1,0,0,1,Inativo
6186,74,1,56.9,1,0,0,1,Inativo
6187,74,1,56.9,1,0,0,1,Inativo
6188,74,1,208.43,1,0,0,1,Inativo
6189,74,1,96.2,1,0,0,1,Inativo
6190,73,1,56.9,1,0,0,1,Inativo
6191,74,1,194.06,1,0,0,1,Inativo
6192,74,1,90.45,1,0,0,1,Inativo
6193,73,1,200.6,1,0,0,1,Inativo
6194,74,1,182.7,1,0,0,1,Inativo
6195,74,1,153.8,1,0,0,1,Inativo
6196,73,1,133.9,1,0,0,1,Inativo
6197,74,1,80.0,1,0,0,1,Inativo
