id_compra,data,mes,cliente,valor_total_da_compra
1223671505589-01,2022-04-09,4,Cliente 5336,279.7
1223702285831-01,2022-04-09,4,Cliente 5337,339.7
1223672194362-01,2022-04-09,4,Cliente 5338,329.7
1223703557506-01,2022-04-09,4,Cliente 5339,109.9
1223672666140-01,2022-04-09,4,Cliente 5340,75.9
1223672732484-01,2022-04-09,4,Cliente 5341,190.3
1223710040279-01,2022-04-09,4,Cliente 5342,181.7
1223672945279-01,2022-04-09,4,Cliente 5343,183.9
1223672997130-01,2022-04-09,4,Cliente 5344,127.2
1223710317221-01,2022-04-09,4,Cliente 5345,127.2
1223673091455-01,2022-04-09,4,Cliente 5346,399.6
1223710397144-01,2022-04-09,4,Cliente 5347,329.7
1223673573058-01,2022-04-09,4,Cliente 4091,166.01
1223710612763-01,2022-04-09,4,Cliente 5348,559.5
1223680011357-01,2022-04-09,4,Cliente 5349,399.6
1223680344491-01,2022-04-09,4,Cliente 5350,219.8
1223711468325-01,2022-04-09,4,Cliente 5351,557.3
1223712529699-01,2022-04-09,4,Cliente 5352,89.82
1223712864703-01,2022-04-09,4,Cliente 5353,668.9
1223713132904-01,2022-04-09,4,Cliente 5354,339.4
1223720187287-01,2022-04-09,4,Cliente 5355,99.9
1223720200363-01,2022-04-09,4,Cliente 5356,109.62
1223720691419-01,2022-04-09,4,Cliente 5357,69.9
1223721198797-01,2022-04-09,4,Cliente 5358,109.9
1223721246993-01,2022-04-09,4,Cliente 5359,219.8
1223721303477-01,2022-04-09,4,Cliente 5360,229.8
1223721646902-01,2022-04-09,4,Cliente 5361,59.9
1223722306772-01,2022-04-09,4,Cliente 5362,542.99
1223722310403-01,2022-04-09,4,Cliente 5363,108.1
1223722508641-01,2022-04-09,4,Cliente 5364,109.9
1223722560129-01,2022-04-09,4,Cliente 5365,219.38
1223722984879-01,2022-04-09,4,Cliente 5366,164.7
1223761704590-01,2022-04-09,4,Cliente 5367,209.7
1223723105655-01,2022-04-09,4,Cliente 5368,181.7
1223762341899-01,2022-04-09,4,Cliente 5369,219.7
1223723108363-01,2022-04-09,4,Cliente 5370,221.6
1223762342153-01,2022-04-09,4,Cliente 5371,109.9
1223723370727-01,2022-04-09,4,Cliente 5372,77.2
1223762399456-01,2022-04-09,4,Cliente 5373,108.38
1223723488534-01,2022-04-09,4,Cliente 5374,214.6
1223762436615-01,2022-04-09,4,Cliente 5375,109.8
1223723503667-01,2022-04-09,4,Cliente 3142,259.6
1223763061737-01,2022-04-09,4,Cliente 5376,329.7
1223730247794-01,2022-04-09,4,Cliente 1105,1647.8
1223770006265-01,2022-04-09,4,Cliente 5377,189.0
1223730467897-01,2022-04-09,4,Cliente 5378,69.9
1223730476615-01,2022-04-09,4,Cliente 5379,334.7
1223770167924-01,2022-04-09,4,Cliente 5380,140.7
1223731837831-01,2022-04-09,4,Cliente 5381,194.7
1223770195858-01,2022-04-09,4,Cliente 5382,156.6
1223732263055-01,2022-04-09,4,Cliente 5383,159.8
1223771313082-01,2022-04-09,4,Cliente 5384,249.7
1223732588496-01,2022-04-09,4,Cliente 5385,140.05
1223771978964-01,2022-04-09,4,Cliente 5386,108.42
1223732905315-01,2022-04-09,4,Cliente 5387,101.66
1223771987456-01,2022-04-09,4,Cliente 5388,183.9
1223732960301-01,2022-04-09,4,Cliente 5389,117.2
1223732963879-01,2022-04-09,4,Cliente 5385,284.67
1223772238347-01,2022-04-09,4,Cliente 5390,69.9
1223733376188-01,2022-04-09,4,Cliente 5391,421.3
1223772342128-01,2022-04-09,4,Cliente 5392,542.44
1223733484457-01,2022-04-09,4,Cliente 5393,249.6
1223772379349-01,2022-04-09,4,Cliente 5394,559.2
1223733538371-01,2022-04-09,4,Cliente 5395,119.9
1223782703094-01,2022-04-09,4,Cliente 5396,69.9
1223740186653-01,2022-04-09,4,Cliente 5397,109.9
1223740647591-01,2022-04-09,4,Cliente 5398,905.7
1223782928971-01,2022-04-09,4,Cliente 5399,294.7
1223740663561-01,2022-04-09,4,Cliente 5400,239.1
1223783130515-01,2022-04-09,4,Cliente 5401,419.4
1223741218416-01,2022-04-09,4,Cliente 1765,199.6
1223741458324-01,2022-04-09,4,Cliente 5402,219.8
1223791698579-01,2022-04-10,4,Cliente 5403,180.4
1223741678729-01,2022-04-09,4,Cliente 5404,219.8
1223792057099-01,2022-04-09,4,Cliente 5405,284.7
1223742094069-01,2022-04-09,4,Cliente 5406,303.7
1223792211525-01,2022-04-09,4,Cliente 5407,229.7
1223742218719-01,2022-04-09,4,Cliente 5408,195.6
1223792364382-01,2022-04-09,4,Cliente 5409,183.7
1223742233384-01,2022-04-09,4,Cliente 5410,263.4
1223742604714-01,2022-04-09,4,Cliente 2346,212.7
1223810761094-01,2022-04-10,4,Cliente 5411,109.8
1223742735715-01,2022-04-09,4,Cliente 4465,54.9
1223811879532-01,2022-04-10,4,Cliente 4982,379.5
1223742878993-01,2022-04-09,4,Cliente 5412,109.9
1223850871854-01,2022-04-10,4,Cliente 5413,189.7
1223743510345-01,2022-04-09,4,Cliente 2825,180.3
1223862722008-01,2022-04-10,4,Cliente 5413,193.6
1223743542108-01,2022-04-09,4,Cliente 5414,209.8
1223750368764-01,2022-04-09,4,Cliente 5415,324.3
1223870674638-01,2022-04-10,4,Cliente 5416,218.32
1223750514565-01,2022-04-09,4,Cliente 5417,172.37
1223870805841-01,2022-04-10,4,Cliente 5418,177.4
1223750849749-01,2022-04-09,4,Cliente 5419,139.8
1223751157589-01,2022-04-09,4,Cliente 2592,539.4
1223871751354-01,2022-04-10,4,Cliente 5420,119.8
1223751570235-01,2022-04-09,4,Cliente 5421,392.4
1223872173323-01,2022-04-10,4,Cliente 5422,183.9
1223751725835-01,2022-04-09,4,Cliente 5423,249.7
1223752037995-01,2022-04-09,4,Cliente 5424,109.9
1223872882947-01,2022-04-10,4,Cliente 5425,386.4
1223752410657-01,2022-04-09,4,Cliente 5426,49.9
1223873170070-01,2022-04-10,4,Cliente 5427,238.9
1223752412540-01,2022-04-09,4,Cliente 5428,499.3
1223873436489-01,2022-04-10,4,Cliente 5429,59.9
1223752446500-01,2022-04-09,4,Cliente 5430,223.06
1223752895541-01,2022-04-09,4,Cliente 5431,219.8
1223880079301-01,2022-04-10,4,Cliente 5432,290.0
1223760003697-01,2022-04-09,4,Cliente 5433,216.7
1223880088788-01,2022-04-10,4,Cliente 5434,248.7
1223760049253-01,2022-04-09,4,Cliente 5435,259.6
1223880131056-01,2022-04-10,4,Cliente 5436,69.9
1223760182828-01,2022-04-09,4,Cliente 5437,290.0
1223760230242-01,2022-04-09,4,Cliente 5438,119.7
1223760278496-01,2022-04-09,4,Cliente 5439,164.8
1223880471710-01,2022-04-10,4,Cliente 5440,109.9
1223761367893-01,2022-04-09,4,Cliente 5441,329.7
1223880715338-01,2022-04-10,4,Cliente 5442,111.8
1223761677834-01,2022-04-09,4,Cliente 5443,194.7
1223880772213-01,2022-04-10,4,Cliente 1800,675.2
1223880984576-01,2022-04-10,4,Cliente 5444,69.9
1223881787067-01,2022-04-10,4,Cliente 5445,211.5
1223882994072-01,2022-04-10,4,Cliente 5446,53.8
1223890215728-01,2022-04-10,4,Cliente 5447,220.7
1223890388967-01,2022-04-10,4,Cliente 5448,165.48
1223890858988-01,2022-04-10,4,Cliente 5449,69.9
1223890870029-01,2022-04-10,4,Cliente 5450,293.5
1223891323861-01,2022-04-10,4,Cliente 5451,200.6
1223891626899-01,2022-04-10,4,Cliente 5452,139.8
1223891680016-01,2022-04-10,4,Cliente 5453,249.7
1223891944446-01,2022-04-10,4,Cliente 5454,111.5
1223923130774-01,2022-04-10,4,Cliente 5455,216.7
1223923380626-01,2022-04-10,4,Cliente 5456,189.6
1223923422934-01,2022-04-10,4,Cliente 5457,111.8
1223930020705-01,2022-04-10,4,Cliente 5458,485.78
1223930152560-01,2022-04-10,4,Cliente 5459,109.9
1223930790996-01,2022-04-10,4,Cliente 5460,101.1
1223930961292-01,2022-04-10,4,Cliente 5461,234.6
1223931053932-01,2022-04-10,4,Cliente 5462,99.9
1223931166661-01,2022-04-10,4,Cliente 5463,219.28
1223931267215-01,2022-04-10,4,Cliente 5464,149.7
1223931299977-01,2022-04-10,4,Cliente 5465,208.8
1223931632464-01,2022-04-10,4,Cliente 5466,329.7
1223932310849-01,2022-04-10,4,Cliente 5467,146.0
1223932807874-01,2022-04-10,4,Cliente 5468,541.03
1223932876635-01,2022-04-10,4,Cliente 5469,69.9
1223933135670-01,2022-04-10,4,Cliente 5035,149.7
1223933416044-01,2022-04-10,4,Cliente 5470,139.8
1223940050277-01,2022-04-10,4,Cliente 5471,111.5
1223892096542-01,2022-04-10,4,Cliente 5472,69.9
1223893016046-01,2022-04-10,4,Cliente 5473,409.5
1223893447142-01,2022-04-10,4,Cliente 5474,221.6
1223900314411-01,2022-04-10,4,Cliente 5475,206.91
1223900407996-01,2022-04-10,4,Cliente 5476,319.6
1223900437810-01,2022-04-10,4,Cliente 5477,399.6
1223900562739-01,2022-04-10,4,Cliente 5478,329.7
1223900685472-01,2022-04-10,4,Cliente 4258,164.2
1223901304954-01,2022-04-10,4,Cliente 5479,693.3
1223901379059-01,2022-04-10,4,Cliente 1984,125.4
1223901818626-01,2022-04-10,4,Cliente 5480,411.2
1223901987113-01,2022-04-10,4,Cliente 5481,219.8
1223902111283-01,2022-04-10,4,Cliente 5482,101.1
1223902410576-01,2022-04-10,4,Cliente 5483,69.9
1223902577427-01,2022-04-10,4,Cliente 5484,455.5
1223902768226-01,2022-04-10,4,Cliente 5485,54.9
1223902780066-01,2022-04-10,4,Cliente 5486,379.6
1223902907644-01,2022-04-10,4,Cliente 5487,98.91
1223903081688-01,2022-04-10,4,Cliente 5488,160.9
1223903123122-01,2022-04-10,4,Cliente 5489,183.1
1223903170597-01,2022-04-10,4,Cliente 5490,107.7
1223903342141-01,2022-04-10,4,Cliente 5491,229.8
1223903381978-01,2022-04-10,4,Cliente 5492,194.7
1223903450149-01,2022-04-10,4,Cliente 5493,192.72
1223910080244-01,2022-04-10,4,Cliente 5494,69.9
1223910296282-01,2022-04-10,4,Cliente 5495,219.8
1223910305214-01,2022-04-10,4,Cliente 5496,521.8
1223910407953-01,2022-04-10,4,Cliente 5497,256.64
1223940291726-01,2022-04-10,4,Cliente 5498,421.3
1223940332207-01,2022-04-10,4,Cliente 2157,139.8
1223940395613-01,2022-04-10,4,Cliente 5499,321.6
1223910549341-01,2022-04-10,4,Cliente 5500,238.9
1223940410851-01,2022-04-10,4,Cliente 5501,69.9
1223940617428-01,2022-04-10,4,Cliente 5502,196.8
1223940820029-01,2022-04-10,4,Cliente 1286,403.7
1223940945602-01,2022-04-10,4,Cliente 5503,69.9
1223940962588-01,2022-04-10,4,Cliente 5502,246.6
1223941127695-01,2022-04-10,4,Cliente 5471,69.9
1223911168849-01,2022-04-10,4,Cliente 5504,349.5
1223941356526-01,2022-04-10,4,Cliente 5505,140.41
1223941662406-01,2022-04-10,4,Cliente 5471,69.9
1223942061633-01,2022-04-10,4,Cliente 3223,49.9
1223912189314-01,2022-04-10,4,Cliente 5506,147.79
1223942195423-01,2022-04-10,4,Cliente 5507,349.6
1223942515476-01,2022-04-10,4,Cliente 5508,109.9
1223912243320-01,2022-04-10,4,Cliente 5509,219.6
1223942627086-01,2022-04-10,4,Cliente 5510,180.3
1223942653618-01,2022-04-10,4,Cliente 5511,219.6
1223942796434-01,2022-04-10,4,Cliente 5512,69.9
1223942975778-01,2022-04-10,4,Cliente 5513,202.9
1223943252669-01,2022-04-10,4,Cliente 5514,76.9
1223943386326-01,2022-04-10,4,Cliente 2223,69.9
1223950004770-01,2022-04-10,4,Cliente 5471,80.8
1223950576974-01,2022-04-10,4,Cliente 5515,249.7
1223951118979-01,2022-04-10,4,Cliente 5516,174.8
1223951180852-01,2022-04-10,4,Cliente 5517,119.8
1223912247439-01,2022-04-10,4,Cliente 5496,1128.6
1223951216565-01,2022-04-10,4,Cliente 5518,241.6
1223912400338-01,2022-04-10,4,Cliente 5519,236.5
1223951611422-01,2022-04-10,4,Cliente 5520,139.8
1223912471676-01,2022-04-10,4,Cliente 5521,229.8
1223951871597-01,2022-04-10,4,Cliente 5522,140.41
1223952040270-01,2022-04-10,4,Cliente 5523,573.66
1223952086125-01,2022-04-10,4,Cliente 5524,229.8
1223952389640-01,2022-04-10,4,Cliente 5525,396.5
1223952681602-01,2022-04-10,4,Cliente 5471,108.36
1223953387948-01,2022-04-10,4,Cliente 5526,111.29
1223912580710-01,2022-04-10,4,Cliente 5527,119.9
1223912688174-01,2022-04-10,4,Cliente 5496,268.9
1223912705541-01,2022-04-10,4,Cliente 5528,183.9
1223912792570-01,2022-04-10,4,Cliente 5495,248.9
1223913044720-01,2022-04-10,4,Cliente 5529,229.8
1223913176685-01,2022-04-10,4,Cliente 5530,183.9
1223920860328-01,2022-04-10,4,Cliente 5531,70.2
1223920947070-01,2022-04-10,4,Cliente 5532,219.8
1223920980992-01,2022-04-10,4,Cliente 5533,99.38
1223920983547-01,2022-04-10,4,Cliente 5534,143.75
1223921224511-01,2022-04-10,4,Cliente 5535,339.6
1223921254570-01,2022-04-10,4,Cliente 5536,285.6
1223921802794-01,2022-04-10,4,Cliente 5537,119.8
1223921974638-01,2022-04-10,4,Cliente 5538,171.83
1223922413345-01,2022-04-10,4,Cliente 5539,921.2
1223981937900-01,2022-04-10,4,Cliente 5540,56.9
1223981954762-01,2022-04-10,4,Cliente 5541,59.9
1223982024936-01,2022-04-10,4,Cliente 5542,292.38
1223982086306-01,2022-04-10,4,Cliente 5543,258.5
1223982928537-01,2022-04-10,4,Cliente 5544,221.6
1223982943103-01,2022-04-10,4,Cliente 5545,189.7
1223982987387-01,2022-04-10,4,Cliente 146,282.85
1223983088357-01,2022-04-10,4,Cliente 5546,249.58
1223983353296-01,2022-04-10,4,Cliente 5547,749.4
1223983403541-01,2022-04-10,4,Cliente 5548,183.9
1223983511909-01,2022-04-10,4,Cliente 5549,399.4
1223983529791-01,2022-04-10,4,Cliente 5550,139.8
1223983583341-01,2022-04-10,4,Cliente 5551,109.9
1223990074641-01,2022-04-10,4,Cliente 5552,509.5
1223990085135-01,2022-04-10,4,Cliente 5553,313.4
1223990234400-01,2022-04-10,4,Cliente 5554,109.8
1223990254038-01,2022-04-10,4,Cliente 5555,54.9
1223990710668-01,2022-04-10,4,Cliente 5556,189.61
1223990722536-01,2022-04-10,4,Cliente 5557,164.8
1223990854119-01,2022-04-10,4,Cliente 5558,183.9
1223990953922-01,2022-04-10,4,Cliente 5559,109.9
1223991029224-01,2022-04-10,4,Cliente 5560,192.6
1223991239475-01,2022-04-10,4,Cliente 5561,1498.3
1223991406403-01,2022-04-10,4,Cliente 5562,125.5
1223991472159-01,2022-04-10,4,Cliente 5563,109.9
1223991880503-01,2022-04-10,4,Cliente 5564,69.9
1223992114217-01,2022-04-10,4,Cliente 5565,219.8
1223992339887-01,2022-04-10,4,Cliente 5566,125.65
1223992650532-01,2022-04-10,4,Cliente 5567,87.43
1223992728381-01,2022-04-10,4,Cliente 5568,238.8
1223993278154-01,2022-04-10,4,Cliente 5558,253.2
1223993587636-01,2022-04-10,4,Cliente 5569,119.55
1224000299213-01,2022-04-10,4,Cliente 5570,218.88
1224000303328-01,2022-04-10,4,Cliente 5571,109.9
1224000411929-01,2022-04-10,4,Cliente 5572,69.9
1224000452845-01,2022-04-10,4,Cliente 5573,355.77
1224000466496-01,2022-04-10,4,Cliente 1654,689.1
1224000496588-01,2022-04-10,4,Cliente 5574,269.6
1224000651034-01,2022-04-10,4,Cliente 5575,113.7
1224000652363-01,2022-04-10,4,Cliente 5576,95.8
1224000698397-01,2022-04-10,4,Cliente 5577,329.7
1224001096177-01,2022-04-10,4,Cliente 5578,124.5
1224001401753-01,2022-04-10,4,Cliente 5579,109.9
1224001429500-01,2022-04-10,4,Cliente 5580,129.9
1224001727236-01,2022-04-10,4,Cliente 5581,219.8
1224001801524-01,2022-04-10,4,Cliente 5582,139.8
1224001984081-01,2022-04-10,4,Cliente 5583,69.9
1224002059212-01,2022-04-10,4,Cliente 3981,219.7
1224002145461-01,2022-04-10,4,Cliente 5584,69.9
1224002277901-01,2022-04-10,4,Cliente 5585,329.7
1223953408305-01,2022-04-10,4,Cliente 5586,184.7
1223960012104-01,2022-04-10,4,Cliente 5218,189.8
1223960124573-01,2022-04-10,4,Cliente 5587,274.5
1223960279712-01,2022-04-10,4,Cliente 3140,112.3
1223960406732-01,2022-04-10,4,Cliente 5588,339.7
1223960604301-01,2022-04-10,4,Cliente 5589,69.9
1223960646051-01,2022-04-10,4,Cliente 5590,276.5
1223960781052-01,2022-04-10,4,Cliente 5591,437.8
1223960902392-01,2022-04-10,4,Cliente 5592,54.9
1223961388517-01,2022-04-10,4,Cliente 5593,409.5
1223962314255-01,2022-04-10,4,Cliente 5594,109.9
1223962394268-01,2022-04-10,4,Cliente 340,219.6
1223962791703-01,2022-04-10,4,Cliente 5595,99.9
1223963084632-01,2022-04-10,4,Cliente 5596,122.06
1223963328900-01,2022-04-10,4,Cliente 4811,329.6
1223963421789-01,2022-04-10,4,Cliente 5597,104.8
1223970207312-01,2022-04-10,4,Cliente 3874,367.8
1223970464751-01,2022-04-10,4,Cliente 5598,436.5
1223970878500-01,2022-04-10,4,Cliente 5599,146.52
1223970891087-01,2022-04-10,4,Cliente 5600,202.8
1223971093390-01,2022-04-10,4,Cliente 5601,548.9
1223971128961-01,2022-04-10,4,Cliente 5602,385.5
1223971240586-01,2022-04-10,4,Cliente 5603,99.0
1223971550823-01,2022-04-10,4,Cliente 5604,178.8
1223971811666-01,2022-04-10,4,Cliente 5605,109.9
1223971848136-01,2022-04-10,4,Cliente 5606,219.8
1223972095810-01,2022-04-10,4,Cliente 5607,125.8
1223972186268-01,2022-04-10,4,Cliente 5608,179.8
1223972241099-01,2022-04-10,4,Cliente 5609,339.7
1223972251244-01,2022-04-10,4,Cliente 5610,266.4
1223972603132-01,2022-04-10,4,Cliente 5611,109.9
1223972689830-01,2022-04-10,4,Cliente 5612,1031.85
1223972754779-01,2022-04-10,4,Cliente 5613,109.9
1223972827080-01,2022-04-10,4,Cliente 5614,183.9
1223972979716-01,2022-04-10,4,Cliente 5615,109.9
1223973015648-01,2022-04-10,4,Cliente 5616,549.4
1223973458239-01,2022-04-10,4,Cliente 5617,219.8
1223973479129-01,2022-04-10,4,Cliente 5618,219.8
1223980069832-01,2022-04-10,4,Cliente 5619,299.6
1223980177122-01,2022-04-10,4,Cliente 5620,69.9
1223980184005-01,2022-04-10,4,Cliente 5621,189.7
1223980298547-01,2022-04-10,4,Cliente 5622,189.0
1223980323775-01,2022-04-10,4,Cliente 5623,259.6
1223980379542-01,2022-04-10,4,Cliente 5624,111.8
1223980736655-01,2022-04-10,4,Cliente 5625,180.9
1223980915707-01,2022-04-10,4,Cliente 5624,249.54
1223980919343-01,2022-04-10,4,Cliente 5626,119.9
1223981383607-01,2022-04-10,4,Cliente 5627,209.7
1223981452773-01,2022-04-10,4,Cliente 5628,384.3
1223981935128-01,2022-04-10,4,Cliente 5629,331.0
1224030142937-01,2022-04-11,4,Cliente 5630,289.6
1224030214928-01,2022-04-11,4,Cliente 5631,219.8
1224030539323-01,2022-04-11,4,Cliente 5632,121.88
1224030822642-01,2022-04-11,4,Cliente 5633,129.8
1224031452187-01,2022-04-11,4,Cliente 5634,72.2
1224031455288-01,2022-04-11,4,Cliente 5635,139.8
1224031825475-01,2022-04-10,4,Cliente 5636,281.6
1224031866976-01,2022-04-10,4,Cliente 5637,49.9
1224031997212-01,2022-04-10,4,Cliente 5638,183.9
1224032340658-01,2022-04-10,4,Cliente 5633,172.9
1224032632907-01,2022-04-10,4,Cliente 5637,69.9
1224032923915-01,2022-04-10,4,Cliente 5639,229.8
1224032963040-01,2022-04-10,4,Cliente 5633,193.9
1224040297656-01,2022-04-11,4,Cliente 5640,183.9
1224040951865-01,2022-04-11,4,Cliente 5641,109.9
1224041464540-01,2022-04-11,4,Cliente 5642,69.9
1224042433468-01,2022-04-11,4,Cliente 5643,489.8
1224042489071-01,2022-04-11,4,Cliente 5644,154.6
1224052130748-01,2022-04-11,4,Cliente 5645,65.0
1224060462031-01,2022-04-11,4,Cliente 5646,389.5
1224061427491-01,2022-04-11,4,Cliente 1422,109.9
1224090467238-01,2022-04-11,4,Cliente 5647,268.4
1224091164854-01,2022-04-11,4,Cliente 3224,103.63
1224091693157-01,2022-04-11,4,Cliente 3224,185.0
1224091787477-01,2022-04-11,4,Cliente 5648,231.01
1224100206350-01,2022-04-11,4,Cliente 5649,84.7
1224100765021-01,2022-04-11,4,Cliente 5650,164.7
1224101304342-01,2022-04-11,4,Cliente 5651,279.6
1224101600649-01,2022-04-11,4,Cliente 5652,54.9
1224110744316-01,2022-04-11,4,Cliente 5653,329.7
1224110853619-01,2022-04-11,4,Cliente 5654,139.0
1224111273535-01,2022-04-11,4,Cliente 5655,229.8
1224111273846-01,2022-04-11,4,Cliente 5656,117.7
1224111318830-01,2022-04-11,4,Cliente 5657,164.7
1224111415359-01,2022-04-11,4,Cliente 5658,62.7
1224112045680-01,2022-04-11,4,Cliente 5659,367.8
1224002331081-01,2022-04-10,4,Cliente 5660,166.7
1224002467552-01,2022-04-10,4,Cliente 5661,176.4
1224112824473-01,2022-04-11,4,Cliente 1367,74.4
1224002560453-01,2022-04-10,4,Cliente 5662,69.9
1224112911366-01,2022-04-11,4,Cliente 5663,187.8
1224002841494-01,2022-04-10,4,Cliente 5661,183.9
1224113283675-01,2022-04-11,4,Cliente 5664,289.6
1224113293671-01,2022-04-11,4,Cliente 5665,328.8
1224120451446-01,2022-04-11,4,Cliente 5666,183.9
1224002934426-01,2022-04-10,4,Cliente 5667,940.2
1224120837266-01,2022-04-11,4,Cliente 5668,139.1
1224003496413-01,2022-04-10,4,Cliente 5669,119.8
1224120846195-01,2022-04-11,4,Cliente 1851,57.7
1224003538774-01,2022-04-10,4,Cliente 5670,529.5
1224003556667-01,2022-04-10,4,Cliente 5667,958.4
1224121193589-01,2022-04-11,4,Cliente 5671,49.9
1224121285874-01,2022-04-11,4,Cliente 5672,119.9
1224010194591-01,2022-04-10,4,Cliente 5673,219.2
1224121331908-01,2022-04-11,4,Cliente 5674,181.7
1224010312295-01,2022-04-10,4,Cliente 5675,510.6
1224121423105-01,2022-04-11,4,Cliente 5676,326.6
1224010334754-01,2022-04-10,4,Cliente 5677,219.8
1224121477625-01,2022-04-11,4,Cliente 5678,54.9
1224010413907-01,2022-04-10,4,Cliente 5679,137.2
1224121806295-01,2022-04-11,4,Cliente 5654,134.01
1224121994883-01,2022-04-11,4,Cliente 5680,247.6
1224010734541-01,2022-04-10,4,Cliente 5681,287.4
1224010791885-01,2022-04-10,4,Cliente 5682,199.7
1224010982828-01,2022-04-10,4,Cliente 5683,109.9
1224011003404-01,2022-04-10,4,Cliente 5684,689.5
1224011085292-01,2022-04-10,4,Cliente 5685,55.4
1224011154526-01,2022-04-10,4,Cliente 5686,352.5
1224011462274-01,2022-04-10,4,Cliente 5687,297.4
1224012040952-01,2022-04-10,4,Cliente 5688,329.7
1224012451151-01,2022-04-10,4,Cliente 5689,221.6
1224012704497-01,2022-04-10,4,Cliente 5690,76.9
1224012722507-01,2022-04-10,4,Cliente 5691,257.8
1224012755665-01,2022-04-10,4,Cliente 5692,92.84
1224012763379-01,2022-04-10,4,Cliente 5693,451.89
1224013145499-01,2022-04-10,4,Cliente 5694,174.7
1224013170176-01,2022-04-10,4,Cliente 3121,219.6
1224013300434-01,2022-04-10,4,Cliente 5695,77.7
1224013373578-01,2022-04-10,4,Cliente 4540,109.9
1224013484138-01,2022-04-10,4,Cliente 5696,183.7
1224013504193-01,2022-04-10,4,Cliente 5697,769.3
1224020070844-01,2022-04-10,4,Cliente 5698,49.9
1224020425286-01,2022-04-10,4,Cliente 5699,189.0
1224020525775-01,2022-04-10,4,Cliente 5700,59.9
1224020562762-01,2022-04-10,4,Cliente 5701,69.9
1224020624718-01,2022-04-10,4,Cliente 5702,423.98
1224020789105-01,2022-04-10,4,Cliente 5703,243.91
1224021460460-01,2022-04-10,4,Cliente 5704,220.7
1224021854408-01,2022-04-10,4,Cliente 5705,268.5
1224021884556-01,2022-04-10,4,Cliente 2207,245.4
1224021942546-01,2022-04-10,4,Cliente 5706,151.74
1224022056501-01,2022-04-10,4,Cliente 5707,179.8
1224022332012-01,2022-04-10,4,Cliente 5708,147.79
1224022504243-01,2022-04-10,4,Cliente 5709,269.7
1224022834725-01,2022-04-10,4,Cliente 5710,109.9
1224022843089-01,2022-04-10,4,Cliente 2984,205.6
1224022959749-01,2022-04-10,4,Cliente 5711,229.6
1224023118334-01,2022-04-10,4,Cliente 5712,69.9
1224023433102-01,2022-04-10,4,Cliente 5713,274.7
1224030028948-01,2022-04-11,4,Cliente 5714,107.55
1224140323209-01,2022-04-11,4,Cliente 5715,160.9
1224140356187-01,2022-04-11,4,Cliente 5716,199.7
1224140357816-01,2022-04-11,4,Cliente 5717,69.9
1224140479305-01,2022-04-11,4,Cliente 5718,318.9
1224140560866-01,2022-04-11,4,Cliente 5719,215.81
1224140567066-01,2022-04-11,4,Cliente 5720,203.9
1224140596104-01,2022-04-11,4,Cliente 5721,221.6
